,Time,Tweet,Analysis,Category
7853,2020-07-03 15:04:59+00:00,4.5 magnitude earthquake hits 63 km of southwest of Gurugram; tremors felt across Delhi-NCR | News https://t.co/EqS5BGNg9U,0.0,TRAVEL
7854,2020-07-03 15:02:52+00:00,"@manmohan1457 @HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI It's quite weird that authority formed to help buyers are taking no interest to save the buyers intrest. Instead buyers are suffering like anything and are forced to protest during this difficult situation of corona by risking their life. 
HELP HELP HELP govt authorities. https://t.co/INu1Vn6Zmt",0.598,BUSINESS
7855,2020-07-03 15:00:16+00:00,Find out what people think about this Story - BREAKING: Earthquake hits Delhi-NCR; epicentre in Gurugram's Haryana https://t.co/fAde1IsFaC #Trending #TrendingNow #TrendingTopic #News #TrendingNews,0.0,TRAVEL
7856,2020-07-03 14:59:27+00:00,@manmohan1457 @HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Please I request to higher authority to look into this matter and help us in getting our homes#myhouseneedsjustice,0.6625,WORLD NEWS
7857,2020-07-03 14:31:31+00:00,"Earthquake temors felt in Delhi-NCR, north India

Earthquake tremors were felt in Delhi-NCR on Friday evening when an earthquake of magnitude 4.5 hit 63 km southwest of Gurugram, Haryana, accordi…

https://t.co/gtomzoEiGF

#NEWS

#BreakingNews

#BreakingWorldNews 

#TimesOfIndia https://t.co/DRcY6zVGiN",0.0,WORLDPOST
7858,2020-07-03 14:25:04+00:00,"Daily news headlines | 3 July | Canwinn Foundation, Gurugram
Youtube: https://t.co/oXAVf45Str

@PMOIndia @cmohry @JagranNews @DC_Gurugram

Helpline: +919654000098

#CanwinnFightsCorona #IndiaFightsCorona #stayhome #staysafe",0.0,WOMEN
7859,2020-07-03 14:21:14+00:00,"Delhi-NCR experience earthquake of magnitude 4.7, epicentre near Gurugram - india news - https://t.co/XwZsvmPXXe",0.0,WORLDPOST
7860,2020-07-03 12:40:35+00:00,Some areas to face outage for 8 hours today in Gurugram | Gurgaon News https://t.co/iKlh4v3uqq,0.0,TRAVEL
7861,2020-07-03 12:11:53+00:00,@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Save the homebuyers!!,0.5837,MONEY
7862,2020-07-03 12:11:08+00:00,@HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Still no reaction from HRera- what would it take for the authorities to wake up!,-0.3595,TRAVEL
7863,2020-07-03 12:06:52+00:00,Gurugram students create plumbing system to save water | Sangyan News https://t.co/Vow8d9FnV0,0.6486,TRAVEL
7864,2020-07-03 11:08:50+00:00,Delhi Noida Gurgaon Gurugram coronavirus covid19 cases latest update lockdown news containment zones NCR https://t.co/5T99EBPyDY,0.0,POLITICS
7865,2020-07-03 11:05:40+00:00,Delhi Coronavirus news Noida Gurgaon Gurugram COVID19 cases containment zones lockdown NCR updates https://t.co/hXfuWgRpxN,0.0,WORLDPOST
7866,2020-07-03 10:23:07+00:00,"But call center doesn't have any update?
Some areas to face outage for 8 hours today in Gurugram | Gurgaon News - Times of India https://t.co/T0AE0LUb5T",0.0,TRAVEL
7867,2020-07-03 10:11:45+00:00,Gurugram: 7 private labs get notices over ‘incomplete’ patients’ information | Gurgaon News - Times of India https://t.co/jO3zRYyTsn,0.0,WOMEN
7868,2020-07-03 10:03:41+00:00,@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI We'll continue to do this till this gets sorted. Authorities to look into this urgently. This is a matter of shame on governance how these cheaters walking free.,-0.3818,GREEN
7869,2020-07-03 09:56:04+00:00,"@HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI After waiting for some  decision from the authorities but invain , association was forced to hold protest outside HRERA . Pls request authorities to take some concrete step and give solution to the problems of ild buyers .",-0.7684,POLITICS
7870,2020-07-03 09:31:41+00:00,@HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI More surprisingly Hrera is silent on the open robbery of ild builder. Haryana Govt. must review performance and introspect the relevance of Hrera in term of getting homes to buyers.,0.3597,POLITICS
7871,2020-07-03 09:27:19+00:00,@HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Please help in getting our homes#myhouseneedsjustice,0.6124,WORLD NEWS
7872,2020-07-03 09:18:07+00:00,@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Please help and support and provide justice to all the home buyers of  #ildgreens 37cGurgaon 95%Paid Project of 2008,0.8779,CULTURE & ARTS
7873,2020-07-03 09:13:11+00:00,"@HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Hi everyone, we tweeting every single day in hope that someone will come to our help. ILd Greens buyers are waiting for you.",0.6808,TRAVEL
7874,2020-07-03 08:42:54+00:00,"@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Please help &amp; provide justice to the helpless buyers of ILD Greens, Sector 37C, Gurgaon, as there is endless waiting since last 12 years &amp; paid 95% to builder",0.6597,GREEN
7875,2020-07-03 08:35:15+00:00,"In Unlock 2.0, all shops outside sealed areas permitted to open in Gurugram | Gurgaon News https://t.co/arJjWCWgyz",0.0,WOMEN
7876,2020-07-03 08:20:47+00:00,@HarishK94160090 @AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Surprise to see no one is coming up to help innocent buyers. ILD doing day light robbery .,0.6124,TRAVEL
7877,2020-07-03 08:02:36+00:00,@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Please help. Suffering injustice for last 12 years. Need urgent attention as 300+ families have been miserable due to builder’s false promises. All this in Gurugram which happens to be the corporate hub of India.,-0.3818,POLITICS
7878,2020-07-03 07:56:36+00:00,"@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Pls save the Homebuyers.
..Paid 95 % payment and still no home in place .Project is in standstill position for the last 5 years. Pls help us",0.6486,MONEY
7879,2020-07-03 07:22:40+00:00,"@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI Today, ILD Greens homebuyers association held protest at HRERA for their Aashiana #AatamnirbharBharatabhiyan https://t.co/2MJVUdcORY",-0.25,TRAVEL
7880,2020-07-03 07:17:03+00:00,"@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI @ndtvfeed
 
@timesofindia
 
@htTweets
 
@DainikBhaskar
 
@JagranNews
 
@DEEPAKKAHUJA
  
@ABPNews
 
@aajtak
 
@ZeeNews
 
@IndiaToday
 
@PTI_News
 
@ANI

India's Cheated Home Buyers Request 4 your Attention Help Support &amp; JUSTICE

#ildgreens 37cGurgaon 95%Paid Project of 2008",0.7378,WORLD NEWS
7881,2020-07-03 07:16:38+00:00,"@AmlanIndia @cmohry @PMOIndia @DrKKKhandelwal @PiyushGoyal @anilvijminister @nsitharaman @AmitShah @nitin_gadkari @Dchautala @rakeshdaultabad @DC_Gurugram @gurgaonpolice @ndtvfeed @timesofindia @htTweets @DainikBhaskar @JagranNews @DEEPAKKAHUJA @ABPNews @aajtak @ZeeNews @IndiaToday @PTI_News @ANI @ndtvfeed
 
@timesofindia
 
@htTweets
 
@DainikBhaskar
 
@JagranNews
 
@DEEPAKKAHUJA
  
@ABPNews
 
@aajtak
 
@ZeeNews
 
@IndiaToday
 
@PTI_News
 
@ANI

India's Cheated Home Buyers Request 4 your Attention Help Support &amp; JUSTICE

#ildgreens 37cGurgaon 95%Paid Project of 2008",0.7378,WORLD NEWS
7882,2020-07-03 07:13:19+00:00,"60th Day. #JusticeForManav 

Where is Justice in #Gurgaon / #Gurugram #Haryana, #India? A #cybercity with #cybercrime flourishing. The guilty walk fearlessly with gay abandon, criminals are protected &amp; there is no rule nor fear.
@PTI_News @ANI @rsprasad @anilvijminister @cmohry https://t.co/KisbLhVPFZ",-0.6602,BUSINESS
7883,2020-07-03 05:19:37+00:00,Delhi Coronavirus news Noida Gurgaon Gurugram COVID19 cases containment zones lockdown NCR updates https://t.co/bl6Rckik9A,0.0,WORLDPOST
7884,2020-07-03 05:12:38+00:00,Delhi Coronavirus news Noida Gurgaon Gurugram COVID19 cases containment zones lockdown NCR updates https://t.co/U62ZQFpqfl,0.0,WORLDPOST
7885,2020-07-03 05:11:19+00:00,"#Delhi #Noida #Gurgaon #Gurugram #Coronavirus #news: #COVID19 cases surge in #NCR, strict measures enforced
https://t.co/p5aPWayfzO",0.0,WORLDPOST
7886,2020-07-02 23:00:06+00:00,"Pulse oximeters for all Covid patients recovering at home, Health News, ET HealthWorld, 

GURUGRAM: The health department has decided to distribute pulse oximeters to Covid-19 patients recovering at home so that they can... ,https://t.co/X1MGBegmym https://t.co/tCJxAav8Y2",0.0,WOMEN
7887,2020-07-02 18:11:16+00:00,"2/3rd of Gurugram’s Covid +ve are office-goers, daily workers, Health News, ET HealthWorld https://t.co/YEFrCmfC3F",0.0,WOMEN
7888,2020-07-02 18:02:22+00:00,@TanejaParvesh @abhishekbehl @DC_Gurugram @cmohry @mlkhattar @Dchautala @DC_Gurugram @cmohry @AmitShah Sir any comments? Is this news authentic? Is this how we are tackling covid #Gurgaon,0.0,WOMEN
7889,2020-07-02 15:29:58+00:00,"Daily news headlines | 2 July | Canwinn Foundation, Gurugram
Youtube: https://t.co/mZHDsAKRbL

@PMOIndia @cmohry @JagranNews @DC_Gurugram 

Helpline: +919654000098

#CanwinnFightsCorona #IndiaFightsCorona #stayhome #staysafe",0.0,WOMEN
7890,2020-07-02 12:27:25+00:00,"Malls, Day 1: Shopping, break from boredom | Gurgaon News - Times of India
#ShoppeGiveawayAlbum #shoppingtime #COVID19 #Gurugram https://t.co/VPlYWfPp9r",-0.3182,TRAVEL
7891,2020-07-02 07:09:37+00:00,Haryana: GMCBL resumes services in Gurugram - ANI News Haryana: GMCBL resumes services in Gurugram  ANI News https://t.co/Zgu9FkdMYV,0.0,TRAVEL
7892,2020-07-02 05:54:04+00:00,"Gurugram: In Unlock, MCG for odd-even walk days | Gurgaon News https://t.co/OjovzbGaxB",0.0,PARENTING
7893,2020-07-02 05:42:01+00:00,"2/3rd of Gurugram’s Covid +ve are office-goers, daily workers | Gurgaon News https://t.co/xVrDFt8v7K",0.0,WOMEN
7894,2020-07-02 01:58:36+00:00,@gurugaman @sonalgoelias @cmohry @DC_Gurugram @Dist_Admin_Ggm @ITEN_Team @IntelTransport @urbanvoicesin @GurgaonMoms @diprogurugram1 @PTI_News Thank you mam @sonalgoelias  for restar services.🙏,0.3612,PARENTS
7895,2020-07-01 17:52:21+00:00,@RajKVerma4 @gurugaman @indianews_hr @sonalgoelias @GMDA_Ggm @DC_Gurugram @cmohry Good news for all bus passengers👍,0.4404,TRAVEL
7896,2020-07-01 16:56:04+00:00,"@gurugaman @sonalgoelias @cmohry @DC_Gurugram @Dist_Admin_Ggm @ITEN_Team @IntelTransport @urbanvoicesin @GurgaonMoms @diprogurugram1 @PTI_News Great step taken mam, we all have to accept this new normal and since bus service is back bone of Gurgaon transport so it's indeed a welcome move. Thanks",0.9118,PARENTS
7897,2020-07-01 15:38:26+00:00,@gurugaman @sonalgoelias @DC_Gurugram @cmohry @ITEN_Team @anilvijminister @PTI_News @urbanvoicesin @itdpindia @diprogurugram1 @GurgaonMoms Whether route between Gurgoan bus stand and Sohna bus stand resumed nor not ?,0.0,TRAVEL
7898,2020-07-01 14:41:26+00:00,"116 news Covid19 cases on Wednesday in Gurugram. Total cases 5463, active 1292, deaths 92 (one today).

Haryana total cases 14941, active 4202, deaths 240 (4 today).

#COVIDー19 #CoronaVirusUpdates #Gurugram https://t.co/1nZZR3KEZh",0.712,WOMEN
7899,2020-07-01 14:19:35+00:00,"Gurugram Pvt School Murder Case: High Court denies bail to accused boy
#Law #Latest #LatestLaws #LegalNews #India #IndianNews #News #Legal #murderers #Gurugram #HighCourt 
https://t.co/LPePwDexwG",-0.926,CRIME
7900,2020-07-01 14:10:48+00:00,@Its_rishivaani @sonalgoelias @cmohry @DC_Gurugram @Dist_Admin_Ggm @ITEN_Team @IntelTransport @urbanvoicesin @GurgaonMoms @diprogurugram1 @PTI_News It has started. It will run on six routes. See previous tweet.,0.0,POLITICS
7901,2020-07-01 14:06:49+00:00,@GSTWITHGAWESHN1 @sonalgoelias @cmohry @DC_Gurugram @Dist_Admin_Ggm @ITEN_Team @IntelTransport @urbanvoicesin @GurgaonMoms @diprogurugram1 @PTI_News It has started.,0.0,POLITICS
7902,2020-07-01 13:53:53+00:00,"@gurugaman @sonalgoelias @cmohry @DC_Gurugram @Dist_Admin_Ggm @ITEN_Team @IntelTransport @urbanvoicesin @GurgaonMoms @diprogurugram1 @PTI_News Mam, When bus service will be start in Gurugram",0.0,PARENTS
7903,2020-07-01 13:07:43+00:00,@DrInderjeet8 @AnjanDeveshwar @DEEPAKKAHUJA @wrwre @DC_Gurugram @mlkhattar @SonicSamir @anilvijminister May be little more increased..but is it a solution..see news ..how dead bodies are dumped 8 in one hole ...god bless,-0.4767,WOMEN
7904,2020-07-01 12:42:33+00:00,@gurugaman @sonalgoelias @cmohry @DC_Gurugram @Dist_Admin_Ggm @ITEN_Team @IntelTransport @urbanvoicesin @GurgaonMoms @diprogurugram1 @PTI_News Good initiatives #GMCBL and Ma'am 🙏 #TogetherWeCan 💐,0.4404,POLITICS
7905,2020-07-01 10:59:03+00:00,Gurgaon Unlock 2.0 Guidelines: Gurugram Municipal Corporation issues guidelines for RWAs | Gurgaon News – Times of India https://t.co/MgiF6EKdme,0.0,WOMEN
7906,2020-07-01 10:57:54+00:00,Gurgaon Unlock 2.0 Guidelines: Gurugram Municipal Corporation issues guidelines for RWAs | Gurgaon News https://t.co/IM78zIXXEt,0.0,WOMEN
7907,2020-07-01 08:50:14+00:00,Domestic Helps Allowed To Work Under New Guidelines In Gurugram https://t.co/QAbenwlU4A,0.3818,WOMEN
7908,2020-07-01 08:23:35+00:00,Punjab and Haryana high court refuses bail to Gurugram private school murder accused boy | Gurgaon News https://t.co/DwJ3UvIjcX,-0.7845,CRIME
7909,2020-07-01 08:23:21+00:00,"Plot registries pick up pace in Gurugram, Real Estate News, ET RealEstate https://t.co/vtZpNDnkqL",0.0,TRAVEL
7910,2020-07-01 07:46:56+00:00,KK Rao returns as Gurugram police chief after 16 months as Akil promoted to DGP | Gurgaon News https://t.co/5OGTBZAV5b,0.7213,BLACK VOICES
7911,2020-07-01 07:43:22+00:00,"After Delhi, ashram in Gurugram to turn into Covid centre | Gurgaon News https://t.co/SrYR7Vyw7t",0.0,TRAVEL
7912,2020-07-01 07:41:27+00:00,"In Gurugram’s 8 Covid clusters, no strict checks on movement or masks | Gurgaon News https://t.co/dH8hbV976l",-0.296,PARENTING
7913,2020-07-01 07:34:05+00:00,Punjab and Haryana high court refuses bail to Gurugram private school murder accused boy | Chandigarh News https://t.co/ymGCzk7FNc,-0.7845,CRIME
7914,2020-07-01 05:47:10+00:00,@DC_Gurugram Some news about  about Nathupur  being under lock down ? Which is latest list of containment areas  ? Please help clarify,0.6553,POLITICS
7915,2020-07-01 05:33:17+00:00,"@DC_Gurugram
 Sir I stay in u block DLF Phase 3 and my work place is in MG Road. Sir can I go to work and come back to u block DLF Phase 3 as I saw news that there will be complete lockdown in dlf phase3 kindly advise sir.
Thanks &amp; Regards
Kindly response",0.5423,WOMEN
7916,2020-07-01 05:19:39+00:00,"⁦@Dist_Admin_Ggm⁩  am sure you are aware of even worse situation for DLF3 residents branded under Nathupur aabadi. Resolve the issue right away  - In Gurugram’s 8 Covid clusters, no strict checks on movement or masks | Gurgaon News - Times of India https://t.co/FjvFZl516o",-0.1027,WOMEN
7917,2020-06-30 23:09:55+00:00,"Gurugram: 12 illegal houses sealed in Saraswati Kunj, four razed | Gurgaon News https://t.co/yQuqrieqMo",-0.5574,TRAVEL
7918,2020-06-30 21:06:34+00:00,"Gurugram: In eight biggest Covid clusters, movement curbs till July 14 | Gurgaon News https://t.co/Tw3Ao2J2HA",0.0,WOMEN
7919,2020-06-30 20:05:37+00:00,"Now, app to keep track of contact tracing in Gurugram | Gurgaon News https://t.co/jFrbgVXOks",0.0,WOMEN
7920,2020-06-30 19:04:20+00:00,Gurugram: Police to train women toll workers in self-defence as skirmishes rise | Gurgaon News https://t.co/XE8AtWafU9,0.0,THE WORLDPOST
